rbid,family,variant
22378,sectioned,sectioned_modern
22381,sectioned,sectioned_modern
22382,sectioned,sectioned_modern
22385,sectioned,sectioned_modern
22386,sectioned,sectioned_modern
22387,sectioned,sectioned_modern
22388,sectioned,sectioned_modern
22389,sectioned,sectioned_modern
22390,sectioned,sectioned_modern
22392,sectioned,sectioned_modern
22393,sectioned,sectioned_modern
22394,sectioned,sectioned_modern
22395,sectioned,sectioned_modern
22396,sectioned,sectioned_modern
22397,sectioned,sectioned_modern
22398,sectioned,sectioned_modern
22399,sectioned,sectioned_modern
22401,sectioned,sectioned_modern
22402,sectioned,sectioned_modern
22403,sectioned,sectioned_modern
22404,sectioned,sectioned_modern
22405,sectioned,sectioned_modern
22406,sectioned,sectioned_modern
22407,sectioned,sectioned_modern
22408,sectioned,sectioned_modern
22409,sectioned,sectioned_modern
22410,sectioned,sectioned_modern
22411,sectioned,sectioned_modern
22412,sectioned,sectioned_modern
22413,sectioned,sectioned_modern
22414,sectioned,sectioned_modern
22415,sectioned,sectioned_modern
22418,sectioned,sectioned_modern
22419,sectioned,sectioned_modern
22420,sectioned,sectioned_modern
22422,sectioned,sectioned_modern
22423,sectioned,sectioned_modern
22424,sectioned,sectioned_modern
22425,sectioned,sectioned_modern
22426,sectioned,sectioned_modern
22427,sectioned,sectioned_modern
22428,sectioned,sectioned_modern
22429,sectioned,sectioned_modern
22430,sectioned,sectioned_modern
22431,sectioned,sectioned_modern
22432,sectioned,sectioned_modern
22433,sectioned,sectioned_modern
22434,sectioned,sectioned_modern
22436,sectioned,sectioned_modern
22437,sectioned,sectioned_modern
22438,sectioned,sectioned_modern
22439,sectioned,sectioned_modern
22440,sectioned,sectioned_modern
22441,sectioned,sectioned_modern
22442,sectioned,sectioned_modern
22443,sectioned,sectioned_modern
22444,sectioned,sectioned_modern
22448,sectioned,sectioned_modern
22449,sectioned,sectioned_modern
22450,sectioned,sectioned_modern
22451,sectioned,sectioned_modern
22452,sectioned,sectioned_modern
22453,sectioned,sectioned_modern
22454,sectioned,sectioned_modern
22455,sectioned,sectioned_modern
22456,sectioned,sectioned_modern
22457,sectioned,sectioned_modern
22458,sectioned,sectioned_modern
22459,sectioned,sectioned_modern
22461,sectioned,sectioned_modern
22462,sectioned,sectioned_modern
22463,sectioned,sectioned_modern
22464,sectioned,sectioned_modern
22465,sectioned,sectioned_modern
22467,sectioned,sectioned_modern
22468,sectioned,sectioned_modern
22469,sectioned,sectioned_modern
22471,sectioned,sectioned_modern
22472,sectioned,sectioned_modern
22473,sectioned,sectioned_modern
22474,sectioned,sectioned_modern
22475,sectioned,sectioned_modern
22476,sectioned,sectioned_modern
22477,sectioned,sectioned_modern
22479,sectioned,sectioned_modern
22482,sectioned,sectioned_modern
22484,sectioned,sectioned_modern
22485,sectioned,sectioned_modern
22487,sectioned,sectioned_modern
22488,sectioned,sectioned_modern
22489,sectioned,sectioned_modern
22490,sectioned,sectioned_modern
22492,sectioned,sectioned_modern
22493,sectioned,sectioned_modern
22494,sectioned,sectioned_modern
22496,sectioned,sectioned_modern
22497,sectioned,sectioned_modern
22498,sectioned,sectioned_modern
22499,sectioned,sectioned_modern
22501,sectioned,sectioned_modern
22502,sectioned,sectioned_modern
22503,sectioned,sectioned_modern
22506,sectioned,sectioned_modern
22508,sectioned,sectioned_modern
22510,sectioned,sectioned_modern
22511,sectioned,sectioned_modern
22512,sectioned,sectioned_modern
22513,sectioned,sectioned_modern
22515,sectioned,sectioned_modern
22516,sectioned,sectioned_modern
22517,sectioned,sectioned_modern
22518,sectioned,sectioned_modern
22519,sectioned,sectioned_modern
22521,sectioned,sectioned_modern
22522,sectioned,sectioned_modern
22523,sectioned,sectioned_modern
22524,sectioned,sectioned_modern
22525,sectioned,sectioned_modern
22527,sectioned,sectioned_modern
22528,sectioned,sectioned_modern
22529,sectioned,sectioned_modern
22530,sectioned,sectioned_modern
22531,sectioned,sectioned_modern
22532,sectioned,sectioned_modern
22533,sectioned,sectioned_modern
22534,sectioned,sectioned_modern
22535,sectioned,sectioned_modern
22536,sectioned,sectioned_modern
22537,sectioned,sectioned_modern
22538,sectioned,sectioned_modern
22539,sectioned,sectioned_modern
22540,sectioned,sectioned_modern
22542,sectioned,sectioned_modern
22543,sectioned,sectioned_modern
22545,sectioned,sectioned_modern
22546,sectioned,sectioned_modern
22547,sectioned,sectioned_modern
22548,sectioned,sectioned_modern
22549,sectioned,sectioned_modern
22551,sectioned,sectioned_modern
22552,sectioned,sectioned_modern
22553,sectioned,sectioned_modern
22555,sectioned,sectioned_modern
22556,sectioned,sectioned_modern
22557,sectioned,sectioned_modern
22558,sectioned,sectioned_modern
22559,sectioned,sectioned_modern
22560,sectioned,sectioned_modern
22561,sectioned,sectioned_modern
22566,sectioned,sectioned_modern
22568,sectioned,sectioned_modern
22569,sectioned,sectioned_modern
22570,sectioned,sectioned_modern
22571,sectioned,sectioned_modern
22572,sectioned,sectioned_modern
22573,sectioned,sectioned_modern
22574,sectioned,sectioned_modern
22575,sectioned,sectioned_modern
22576,sectioned,sectioned_modern
22577,sectioned,sectioned_modern
22578,sectioned,sectioned_modern
22580,sectioned,sectioned_modern
22581,sectioned,sectioned_modern
22582,sectioned,sectioned_modern
22583,sectioned,sectioned_modern
22584,sectioned,sectioned_modern
22585,sectioned,sectioned_modern
22586,sectioned,sectioned_modern
22587,sectioned,sectioned_modern
22588,sectioned,sectioned_modern
22589,sectioned,sectioned_modern
22590,sectioned,sectioned_modern
22591,sectioned,sectioned_modern
22592,sectioned,sectioned_modern
22593,sectioned,sectioned_modern
22594,sectioned,sectioned_modern
22595,sectioned,sectioned_modern
22596,sectioned,sectioned_modern
22597,sectioned,sectioned_modern
22598,sectioned,sectioned_modern
22599,sectioned,sectioned_modern
22601,sectioned,sectioned_modern
22602,sectioned,sectioned_modern
22603,sectioned,sectioned_modern
22604,sectioned,sectioned_modern
22605,sectioned,sectioned_modern
22606,sectioned,sectioned_modern
22607,sectioned,sectioned_modern
22608,sectioned,sectioned_modern
22609,sectioned,sectioned_modern
22610,sectioned,sectioned_modern
22611,sectioned,sectioned_modern
22612,sectioned,sectioned_modern
22613,sectioned,sectioned_modern
22616,sectioned,sectioned_modern
22617,sectioned,sectioned_modern
22618,sectioned,sectioned_modern
22619,sectioned,sectioned_modern
22620,sectioned,sectioned_modern
22621,sectioned,sectioned_modern
22622,sectioned,sectioned_modern
22626,sectioned,sectioned_modern
22627,sectioned,sectioned_modern
22628,sectioned,sectioned_modern
22633,sectioned,sectioned_modern
22634,sectioned,sectioned_modern
22635,sectioned,sectioned_modern
22636,sectioned,sectioned_modern
22638,sectioned,sectioned_modern
22639,sectioned,sectioned_modern
22640,sectioned,sectioned_modern
22641,sectioned,sectioned_modern
22642,sectioned,sectioned_modern
22643,sectioned,sectioned_modern
22644,sectioned,sectioned_modern
22645,sectioned,sectioned_modern
22646,sectioned,sectioned_modern
22647,sectioned,sectioned_modern
22648,sectioned,sectioned_modern
22649,sectioned,sectioned_modern
22650,sectioned,sectioned_modern
22651,sectioned,sectioned_modern
22652,sectioned,sectioned_modern
22653,sectioned,sectioned_modern
22654,sectioned,sectioned_modern
22655,sectioned,sectioned_modern
22656,sectioned,sectioned_modern
22657,sectioned,sectioned_modern
22658,sectioned,sectioned_modern
22659,sectioned,sectioned_modern
22660,sectioned,sectioned_modern
22661,sectioned,sectioned_modern
22662,sectioned,sectioned_modern
22663,sectioned,sectioned_modern
22665,sectioned,sectioned_modern
22666,sectioned,sectioned_modern
22667,sectioned,sectioned_modern
22668,sectioned,sectioned_modern
22669,sectioned,sectioned_modern
22671,sectioned,sectioned_modern
22672,sectioned,sectioned_modern
22674,sectioned,sectioned_modern
22695,sectioned,sectioned_modern
22696,sectioned,sectioned_modern
22697,sectioned,sectioned_modern
22698,sectioned,sectioned_modern
22699,sectioned,sectioned_modern
22700,sectioned,sectioned_modern
22701,sectioned,sectioned_modern
22702,sectioned,sectioned_modern
22706,sectioned,sectioned_modern
22707,sectioned,sectioned_modern
22708,sectioned,sectioned_modern
22709,sectioned,sectioned_modern
22711,sectioned,sectioned_modern
22712,sectioned,sectioned_modern
22713,sectioned,sectioned_modern
22714,sectioned,sectioned_modern
22715,sectioned,sectioned_modern
22716,sectioned,sectioned_modern
22717,sectioned,sectioned_modern
22719,sectioned,sectioned_modern
22720,sectioned,sectioned_modern
22721,sectioned,sectioned_modern
22722,sectioned,sectioned_modern
22723,sectioned,sectioned_modern
22724,sectioned,sectioned_modern
22725,sectioned,sectioned_modern
22726,sectioned,sectioned_modern
22727,sectioned,sectioned_modern
22728,sectioned,sectioned_modern
22729,sectioned,sectioned_modern
22732,sectioned,sectioned_modern
22733,sectioned,sectioned_modern
22734,sectioned,sectioned_modern
22735,sectioned,sectioned_modern
22736,sectioned,sectioned_modern
22737,sectioned,sectioned_modern
22738,sectioned,sectioned_modern
22739,sectioned,sectioned_modern
22740,sectioned,sectioned_modern
22741,sectioned,sectioned_modern
22742,sectioned,sectioned_modern
22743,sectioned,sectioned_modern
22744,sectioned,sectioned_modern
22746,sectioned,sectioned_modern
22748,sectioned,sectioned_modern
22749,sectioned,sectioned_modern
22750,sectioned,sectioned_modern
22751,sectioned,sectioned_modern
22752,sectioned,sectioned_modern
22753,sectioned,sectioned_modern
22754,sectioned,sectioned_modern
22755,sectioned,sectioned_modern
22756,sectioned,sectioned_modern
22757,sectioned,sectioned_modern
22758,sectioned,sectioned_modern
22759,sectioned,sectioned_modern
22760,sectioned,sectioned_modern
22761,sectioned,sectioned_modern
22762,sectioned,sectioned_modern
22763,sectioned,sectioned_modern
22764,sectioned,sectioned_modern
22765,sectioned,sectioned_modern
22766,sectioned,sectioned_modern
22767,sectioned,sectioned_modern
22768,sectioned,sectioned_modern
22769,sectioned,sectioned_modern
22770,sectioned,sectioned_modern
22771,sectioned,sectioned_modern
22772,sectioned,sectioned_modern
22773,sectioned,sectioned_modern
22775,sectioned,sectioned_modern
22776,sectioned,sectioned_modern
22777,sectioned,sectioned_modern
22778,sectioned,sectioned_modern
22780,sectioned,sectioned_modern
22781,sectioned,sectioned_modern
22784,sectioned,sectioned_modern
22785,sectioned,sectioned_modern
22786,sectioned,sectioned_modern
22787,sectioned,sectioned_modern
22788,sectioned,sectioned_modern
22789,sectioned,sectioned_modern
22790,sectioned,sectioned_modern
22791,sectioned,sectioned_modern
22792,sectioned,sectioned_modern
22793,sectioned,sectioned_modern
22794,sectioned,sectioned_modern
22795,sectioned,sectioned_modern
22796,sectioned,sectioned_modern
22798,sectioned,sectioned_modern
22799,sectioned,sectioned_modern
22800,sectioned,sectioned_modern
22801,sectioned,sectioned_modern
22802,sectioned,sectioned_modern
22803,sectioned,sectioned_modern
22804,sectioned,sectioned_modern
22805,sectioned,sectioned_modern
22806,sectioned,sectioned_modern
22808,sectioned,sectioned_modern
22809,sectioned,sectioned_modern
22810,sectioned,sectioned_modern
22812,sectioned,sectioned_modern
22813,sectioned,sectioned_modern
22814,sectioned,sectioned_modern
22815,sectioned,sectioned_modern
22816,sectioned,sectioned_modern
22817,sectioned,sectioned_modern
22819,sectioned,sectioned_modern
22820,sectioned,sectioned_modern
22821,sectioned,sectioned_modern
22822,sectioned,sectioned_modern
22823,sectioned,sectioned_modern
22824,sectioned,sectioned_modern
22825,sectioned,sectioned_modern
22826,sectioned,sectioned_modern
22827,sectioned,sectioned_modern
22828,sectioned,sectioned_modern
22829,sectioned,sectioned_modern
22830,sectioned,sectioned_modern
22831,sectioned,sectioned_modern
22832,sectioned,sectioned_modern
22833,sectioned,sectioned_modern
22834,sectioned,sectioned_modern
22835,sectioned,sectioned_modern
22836,sectioned,sectioned_modern
22837,sectioned,sectioned_modern
22838,sectioned,sectioned_modern
22841,sectioned,sectioned_modern
22842,sectioned,sectioned_modern
22844,sectioned,sectioned_modern
22845,sectioned,sectioned_modern
22846,sectioned,sectioned_modern
22847,sectioned,sectioned_modern
22848,sectioned,sectioned_modern
22849,sectioned,sectioned_modern
22850,sectioned,sectioned_modern
22851,sectioned,sectioned_modern
22852,sectioned,sectioned_modern
22853,sectioned,sectioned_modern
22854,sectioned,sectioned_modern
22855,sectioned,sectioned_modern
22856,sectioned,sectioned_modern
22857,sectioned,sectioned_modern
22858,sectioned,sectioned_modern
22859,sectioned,sectioned_modern
22860,sectioned,sectioned_modern
22861,sectioned,sectioned_modern
22862,sectioned,sectioned_modern
22864,sectioned,sectioned_modern
22866,sectioned,sectioned_modern
22867,sectioned,sectioned_modern
22868,sectioned,sectioned_modern
22869,sectioned,sectioned_modern
22870,sectioned,sectioned_modern
22871,sectioned,sectioned_modern
22873,sectioned,sectioned_modern
22874,sectioned,sectioned_modern
22875,sectioned,sectioned_modern
22876,sectioned,sectioned_modern
22877,sectioned,sectioned_modern
22879,sectioned,sectioned_modern
22880,sectioned,sectioned_modern
22881,sectioned,sectioned_modern
22882,sectioned,sectioned_modern
22883,sectioned,sectioned_modern
22884,sectioned,sectioned_modern
22885,sectioned,sectioned_modern
22886,sectioned,sectioned_modern
22887,sectioned,sectioned_modern
22889,sectioned,sectioned_modern
22890,sectioned,sectioned_modern
22891,sectioned,sectioned_modern
22892,sectioned,sectioned_modern
22893,sectioned,sectioned_modern
22894,sectioned,sectioned_modern
22895,sectioned,sectioned_modern
22896,sectioned,sectioned_modern
22897,sectioned,sectioned_modern
22898,sectioned,sectioned_modern
22900,sectioned,sectioned_modern
22902,sectioned,sectioned_modern
22903,sectioned,sectioned_modern
22904,sectioned,sectioned_modern
22905,sectioned,sectioned_modern
22906,sectioned,sectioned_modern
22909,sectioned,sectioned_modern
22911,sectioned,sectioned_modern
22912,sectioned,sectioned_modern
22913,sectioned,sectioned_modern
22914,sectioned,sectioned_modern
22915,sectioned,sectioned_modern
22919,sectioned,sectioned_modern
22920,sectioned,sectioned_modern
22921,sectioned,sectioned_modern
22923,sectioned,sectioned_modern
22924,sectioned,sectioned_modern
22925,sectioned,sectioned_modern
22926,sectioned,sectioned_modern
22927,sectioned,sectioned_modern
22928,sectioned,sectioned_modern
22929,sectioned,sectioned_modern
22932,sectioned,sectioned_modern
22933,sectioned,sectioned_modern
22934,sectioned,sectioned_modern
22935,sectioned,sectioned_modern
22936,sectioned,sectioned_modern
22937,sectioned,sectioned_modern
22938,sectioned,sectioned_modern
22939,sectioned,sectioned_modern
22941,sectioned,sectioned_modern
22944,sectioned,sectioned_modern
22947,sectioned,sectioned_modern
22948,sectioned,sectioned_modern
22949,sectioned,sectioned_modern
22950,sectioned,sectioned_modern
22951,sectioned,sectioned_modern
22952,sectioned,sectioned_modern
22953,sectioned,sectioned_modern
22954,sectioned,sectioned_modern
22955,sectioned,sectioned_modern
22956,sectioned,sectioned_modern
22957,sectioned,sectioned_modern
22958,sectioned,sectioned_modern
22959,sectioned,sectioned_modern
22960,sectioned,sectioned_modern
22961,sectioned,sectioned_modern
22963,sectioned,sectioned_modern
22964,sectioned,sectioned_modern
22965,sectioned,sectioned_modern
22966,sectioned,sectioned_modern
22967,sectioned,sectioned_modern
22968,sectioned,sectioned_modern
22969,sectioned,sectioned_modern
22970,sectioned,sectioned_modern
22972,sectioned,sectioned_modern
22974,sectioned,sectioned_modern
22977,sectioned,sectioned_modern
22978,sectioned,sectioned_modern
22979,sectioned,sectioned_modern
22980,sectioned,sectioned_modern
22981,sectioned,sectioned_modern
22982,sectioned,sectioned_modern
22983,sectioned,sectioned_modern
22984,sectioned,sectioned_modern
